word_id	stanza	loc	position	arabic	close	standard	edclose	variant	note	root	english
640	62	b	3	نْنَنِ	nnani	nnani	nnani				
672	65	a	3	أَمْوَمْبِئٖ	amwambie	amwambie	amwambie				
642	62	c	2	هَكٗ	hako	hako	hako				
643	62	c	3	دُنِيَنِ	ḏuniyani	duniyani	ḏuniyani				
645	62	d	2	أُكَنِؤٗنٖيَ	ukanioneya	ukanioneya	ukanioneya				
653	63	c	2	نِ	ni	ni	ni				
654	63	c	3	پٖٹٖ	peţe	pete	peţe				
647	63	a	2	هُنٖنَنِ	hunenani	hunenani	hunenani				
655	63	c	4	چَنْدَنِ	chanḏani	chandani	chanḏani				
668	64	d	2	مَيُتٗ	mayuṯo	mayuto	mayuṯo				
657	63	d	2	كَيَنْڠَلِيَ	kayangaliya	kayangaliya	kayangaliya				
662	64	b	2	نَ	na	na	na				
663	64	b	3	جِنَ	jina	jina	jina				
669	64	d	3	كُمْنْڠِيَ	kumngiya	kumngiya	kumngiya				
659	64	a	2	كُئِيٗنَ	kuiyona	kuiyona	kuiyona				
664	64	b	4	لَكٖ	lake	lake	lake				
666	64	c	2	أَسِكِتِكٖ	asikiṯike	asikitike	asikiṯike				
678	65	d	2	نْدِيٖ	nḏiye	ndiye	nḏiye				
671	65	a	2	هَپٗ	hapo	hapo	hapo				
681	66	a	2	دَمُ	ḏamu	damu	ḏamu				
683	66	b	2	سِكُكُفَهَمُ	sikukufahamu	sikukufahamu	sikukufahamu				
675	65	c	2	لَكٗ	lako	lako	lako				
676	65	c	3	هُئِٹْوَيٖ	huiţwaye	huitwaye	huiţwaye				
679	65	d	3	عَلِيَ	'aliya	'aliya	'aliya				
685	66	c	2	كَتَكَلَمُ	kaṯakalamu	katakalamu	kaṯakalamu				
602	58	d	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				Jaafari said to him:
776	74	c	5	كُقُلِ	kuquli	kuquli	kuquli				
687	66	d	2	كَمْوَمْبِيَ	kamwambiya	kamwambiya	kamwambiya				
763	73	c	3	إِكِفِكَ	ikifika	ikifika	ikifika				
706	68	d	1	مْوِلِنِ	mwilini	mwilini	mwilini				to inflict injuries on my body.
689	67	a	2	مْٹُ	mţu	mtu	mţu				
690	67	a	3	هُمُؤٗنَ	humuona	humuona	humuona				
717	69	d	2	لَكٖ	lake	lake	lake				
718	69	d	3	أَمْوَمْبِيٖ	amwambiye	amwambiye	amwambiye				
708	69	a	1	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				He told him [who] his mother [was]:
692	67	b	2	لَكٖ	lake	lake	lake				
693	67	b	3	إِنَ	ina	ina	ina				
710	69	b	1	نَمُيُوَ	namuyuwa	namuyuwa	namuyuwa				"I recognise her features."
695	67	c	2	أُجَڠِنَ	ujagina	ujagina	ujagina				
735	71	b	1	نَ	na	na	na				
713	69	c	1	نَاءٖ	nae	nae	nae				And then [Jaafar] spoke
697	67	d	2	تهَكَمْبِيَ	ṯʿakambiya	takambiya	ṯʿakambiya				
720	70	a	2	كَفَسِرِ	kafasiri	kafasiri	kafasiri				
716	69	d	1	إِنَ	ina	ina	ina				in order to tell [Ali] his name.
699	68	a	2	نِپَ	nipa	nipa	nipa				
700	68	a	3	پٖٹٖ	peţe	pete	peţe				
701	68	a	4	يَنْڠُ	yangu	yangu	yangu				
737	71	b	3	ݝْدِيَنِ	ngḏiyani	ngdiyani	ngḏiyani				
719	70	a	1	كِمْوَمْبِيَ	kimwambiya	kimwambiya	kimwambiya				|He spoke, saying:
703	68	b	2	بَبَنْڠُ	babangu	babangu	babangu				
705	68	c	2	مَتُنْڠُ	maṯungu	matungu	maṯungu				
722	70	b	2	هُئِٹْوَ	huiţwa	huitwa	huiţwa				
707	68	d	2	كُنِٹِيَ	kuniţiya	kunitiya	kuniţiya				
723	70	b	3	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
709	69	a	2	مَمَكٖ	mamake	mamake	mamake				
711	69	b	2	سُرَ	sura	sura	sura				
712	69	b	3	زَكٖ	zake	zake	zake				
754	72	d	2	كٖشٗ	kesho	kesho	kesho				
714	69	c	2	هَپٗ	hapo	hapo	hapo				
715	69	c	3	أَتَمْكٖ	aṯamke	atamke	aṯamke				
725	70	c	2	عَلِيْ	'alii	'alii	'alii				
726	70	c	3	حَيْدَرِ	ḥayḏari	haydari	ḥayḏari				
747	72	b	2	نَ	na	na	na				
739	71	c	2	زٖٹُ	zeţu	zetu	zeţu				
740	71	c	3	مُئِنِ	muini	muini	muini				
728	70	d	2	مْوَكَ	mwaka	mwaka	mwaka				
729	70	d	3	نِ	ni	ni	ni				
730	70	d	4	وَ	wa	wa	wa				
731	70	d	5	تِسِيَ	ṯisiya	tisiya	ṯisiya				
748	72	b	3	مْوَلِمُ	mwalimu	mwalimu	mwalimu				
749	72	b	4	وَنْڠُ	wangu	wangu	wangu				
733	71	a	2	مْبُزِ	mbuzi	mbuzi	mbuzi				
734	71	a	3	مْوِٹُنِ	mwiţuni	mwituni	mwiţuni				
742	71	d	2	كَمْوَمْبِيَ	kamwambiya	kamwambiya	kamwambiya				
744	72	a	2	نٖنْدَ	nenḏa	nenda	nenḏa				
745	72	a	3	زَنْڠُ	zangu	zangu	zangu				
755	72	d	3	نِتَكُيَ	niṯakuya	nitakuya	niṯakuya				
751	72	c	2	نَ	na	na	na				
752	72	c	3	مَمَنْڠُ	mamangu	mamangu	mamangu				
767	74	a	2	قَوْلِ	qawli	qauli	qawli				
759	73	b	2	مَپِمَ	mapima	mapima	mapima				
757	73	a	2	كُكِپَمْبَؤُكَ	kukipambauka	kukipambauka	kukipambauka				
760	73	b	3	يَئِنُكَ	yainuka	yainuka	yainuka				
762	73	c	2	مٗيَ	moya	moya	moya				
765	73	d	2	يَكُوَصِلِيَ	yakuwaṣiliya	yakuwasiliya	yakuwaṣiliya				
770	74	b	3	يَ	ya	ya	ya				
771	74	b	4	مْبَلِ	mbali	mbali	mbali				
773	74	c	2	مَكَه	makah	makah	makah				
768	74	b	1	أُيَپٗ	uyapo	uyapo	uyapo				
774	74	c	3	نِ	ni	ni	ni				
775	74	c	4	يَ	ya	ya	ya				
856	81	d	2	كُكُزِوِيَ	kukuziwiya	kukuziwiya	kukuziwiya				
845	81	a	1	ٖوَنِٹِيَ	ewaniţiya	ewanitiya	ewaniţiya				"You are bringing me worry,
847	81	b	1	نَ	na	na	na				and many concerns.
778	74	d	2	كُپٗتٖيَ	kupoṯeya	kupoteya	kupoṯeya				
806	77	b	2	نَ	na	na	na				
807	77	b	3	ذُرِيَ	dhuriya	dhuriya	dhuriya				
851	81	c	1	وَلَ	wala	wala	wala				Yet that place you are going to --
780	75	a	2	تَمْكٗ	ṯamko	tamko	ṯamko				
855	81	d	1	سِوٖزِ	siwezi	siwezi	siwezi				I cannot keep you back from it."
857	82	a	1	سِ	si	si	si				"It is not easy to go there,
782	75	b	2	هَيَ	haya	haya	haya				
783	75	b	3	نٖنْدَ	nenḏa	nenda	nenḏa				
784	75	b	4	زَكٗ	zako	zako	zako				
860	82	b	1	نَ	na	na	na				and what sort of situation will you be in there,
865	82	c	1	نَاءٖ	nae	nae	nae				with your father at war,
786	75	c	2	نَ	na	na	na				
787	75	c	3	مَمَكٗ	mamako	mamako	mamako				
809	77	c	2	نَ	na	na	na				
810	77	c	3	إِظْهَارِ	iẓhāri	idhhari	iẓhāri				
789	75	d	2	نْدُزٗ	nḏuzo	nduzo	nḏuzo				
790	75	d	3	نِسَلِمِيَ	nisalimiya	nisalimiya	nisalimiya				
825	79	a	2	كُنْڠِيَ	kungiya	kungiya	kungiya				
826	79	a	3	كْوَكٖ	kwake	kwake	kwake				
792	76	a	2	مْوَنَ	mwana	mwana	mwana				
793	76	a	3	وَ	wa	wa	wa				
794	76	a	4	نَسَبَ	nasaba	nasaba	nasaba				
812	77	d	2	نَوَفَهَمِيَ	nawafahamiya	nawafahamiya	nawafahamiya				
796	76	b	2	مَرْحَبَا	marḥabā	marhaba	marḥabā				
798	76	c	2	مُكٗ	muko	muko	muko				
799	76	c	3	أَقْرَبَ	aqraba	aqraba	aqraba				
801	76	d	2	نِسَلِمِيَ	nisalimiya	nisalimiya	nisalimiya				
814	78	a	2	هَپٗ	hapo	hapo	hapo				
815	78	a	3	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
803	77	a	2	أَبُوْ	abuu	abuu	abuu				
804	77	a	3	بَكَرِ	bakari	bakari	bakari				
837	80	a	2	كُيَنُظُمَ	kuyanuẓuma	kuyanudhuma	kuyanuẓuma				
844	80	d	2	أُمٖزٗنَمْبِيَ	umezonambiya	umezonambiya	umezonambiya				
817	78	b	2	كْوَ	kwa	kwa	kwa				
818	78	b	3	هٖرِ	heri	heri	heri				
828	79	b	2	كْوَ	kwa	kwa	kwa				
829	79	b	3	مْوَلِمُ	mwalimu	mwalimu	mwalimu				
820	78	c	2	عَلِى	'alii	'alii	'alii				
821	78	c	3	حَيْدَرِ	ḥayḏari	haydari	ḥayḏari				
830	79	b	4	وَكٖ	wake	wake	wake				
823	78	d	2	أَكَمُؤٗمْبٖيَ	akamuombeya	akamuombeya	akamuombeya				
839	80	b	2	مُعَلِمُ	mu'alimu	mu'alimu	mu'alimu				
832	79	c	2	هَبَرِ	habari	habari	habari				
833	79	c	3	زَكٖ	zake	zake	zake				
835	79	d	2	هَيَسِكِلِيَ	hayasikiliya	hayasikiliya	hayasikiliya				
858	82	a	2	رَحِمُ	raḥimu	rahimu	raḥimu				
841	80	c	2	وَنِٹِيَ	waniţiya	wanitiya	waniţiya				
842	80	c	3	هَمُ	hamu	hamu	hamu				
846	81	a	2	سِكِتِكٗ	sikiṯiko	sikitiko	sikiṯiko				
848	81	b	2	وِنْڠِ	wingi	wingi	wingi				
849	81	b	3	وَ	wa	wa	wa				
850	81	b	4	مَؤُذِكٗ	maudhiko	maudhiko	maudhiko				
852	81	c	2	نَ	na	na	na				
853	81	c	3	هُكٗ	huko	huko	huko				
854	81	c	4	وٖنْدَكٗ	wenḏako	wendako	wenḏako				
859	82	a	3	كُئٖنْدَنِ	kuenḏani	kuendani	kuenḏani				
861	82	b	2	هُكٗ	huko	huko	huko				
862	82	b	3	أُ	u	u	u				
863	82	b	4	حَلِ	ḥali	hali	ḥali				
864	82	b	5	ڠَنِ	gani	gani	gani				
777	74	d	1	أُسِتَكٖ	usiṯake	usitake	usiṯake				just so you don't get lost."
930	88	c	2	كَمَ	kama	kama	kama				
866	82	c	2	بَبَكٗ	babako	babako	babako				
867	82	c	3	زِٹَنِ	ziţani	zitani	ziţani				
931	88	c	3	كْوَ	kwa	kwa	kwa				
948	90	a	1	إٖوٖ	ewe	ewe	ewe				"Don't worry --
896	85	b	2	مَمَكٗ	mamako	mamako	mamako				
1038	98	c	1	نِكْوَمْبِيَ	nikwambiya	nikwambiya	nikwambiya				In what language should I tell you,
869	82	d	2	وَ	wa	wa	wa				
870	82	d	3	كُٹَنْڠُلِيَ	kuţanguliya	kutanguliya	kuţanguliya				
932	88	c	4	سِرِ	siri	siri	siri				
872	83	a	2	كُكِكِنْدَ	kukikinḏa	kukikinda	kukikinḏa				
873	83	a	3	سِتَكِ	siṯaki	sitaki	siṯaki				
898	85	c	2	مَتَمْكٗ	maṯamko	matamko	maṯamko				
875	83	b	2	نَيُوَ	nayuwa	nayuwa	nayuwa				
876	83	b	3	نِ	ni	ni	ni				
877	83	b	4	هَكِ	haki	haki	haki				
914	87	a	2	كَوٖكَ	kaweka	kaweka	kaweka				
915	87	a	3	كِبُ	kibu	kibu	kibu				
879	83	c	2	رَضِ	raḍi	radhi	raḍi				
880	83	c	3	أَلٗفُلَكِ	alofulaki	alofulaki	alofulaki				
900	85	d	2	تَكَلٗكْوَمْبِيَ	ṯakalokwambiya	takalokwambiya	ṯakalokwambiya				
882	83	d	2	زَيْدِ	zayḏi	zaydi	zayḏi				
883	83	d	3	كِكْوٖٹٖيَ	kikweţeya	kikweteya	kikweţeya				
885	84	a	2	مْوَلِمُ	mwalimu	mwalimu	mwalimu				
887	84	b	2	أَيَفَهَمُ	ayafahamu	ayafahamu	ayafahamu				
889	84	c	2	كَلِمُ	kalimu	kalimu	kalimu				
902	86	a	2	هِيٗ	hiyo	hiyo	hiyo				
903	86	a	3	كَلِمَ	kalima	kalima	kalima				
891	84	d	2	سِيَسِكِلِيَ	siyasikiliya	siyasikiliya	siyasikiliya				
893	85	a	2	إٖنْدَ	enḏa	enda	enḏa				
894	85	a	3	زَكٗ	zako	zako	zako				
925	88	a	2	سِوٖ	siwe	siwe	siwe				
905	86	b	2	نْدِيَ	nḏiya	ndiya	nḏiya				
906	86	b	3	كَيَنْدَمَ	kayanḏama	kayandama	kayanḏama				
926	88	a	3	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
908	86	c	2	أُنَ	una	una	una				
909	86	c	3	هَلِمَمَ	halimama	halimama	halimama				
917	87	b	2	أُپٗلِ	upoli	upoli	upoli				
918	87	b	3	نَ	na	na	na				
919	87	b	4	تَرَتِبُ	ṯaraṯibu	taratibu	ṯaraṯibu				
911	86	d	2	مَمَكٖ	mamake	mamake	mamake				
912	86	d	3	أَكِنْڠِيَ	akingiya	akingiya	akingiya				
921	87	c	2	كَتَعَجَبُ	kaṯa'ajabu	kata'ajabu	kaṯa'ajabu				
923	87	d	2	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				
928	88	b	2	جَوْرِ	jawri	jauri	jawri				
941	89	b	3	أَتَمْكٖ	aṯamke	atamke	aṯamke				
943	89	c	2	يَ	ya	ya	ya				
936	89	a	2	نِ	ni	ni	ni				
934	88	d	2	أَمٖزٗكِمْبِيَ	amezokimbiya	amezokimbiya	amezokimbiya				
937	89	a	3	نْدُڠُ	nḏugu	ndugu	nḏugu				
938	89	a	4	يَكٖ	yake	yake	yake				
940	89	b	2	هَپٗ	hapo	hapo	hapo				
944	89	c	3	مَنٗ	mano	mano	mano				
945	89	c	4	يَكٖ	yake	yake	yake				
947	89	d	2	كُٹْوَنْڠَلِيَ	kuţwangaliya	kutwangaliya	kuţwangaliya				
949	90	a	2	مِمِ	mimi	mimi	mimi				
950	90	a	3	سِؤُذِكٖ	siudhike	siudhike	siudhike				
952	90	b	2	حُجَ	ḥuja	huja	ḥuja				
953	90	b	3	يَكٖ	yake	yake	yake				
983	93	b	2	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
955	90	c	2	أُنَ	una	una	una				
956	90	c	3	مْبُزِ	mbuzi	mbuzi	mbuzi				
957	90	c	4	وَكٖ	wake	wake	wake				
959	90	d	2	وَمٖپٗتٖيَ	wamepoṯeya	wamepoteya	wamepoṯeya				
961	91	a	2	صَفُنِ	ṣafuni	safuni	ṣafuni				
963	91	b	2	هَوَؤٗنِ	hawaoni	hawaoni	hawaoni				
1011	96	a	2	مَمَكٖ	mamake	mamake	mamake				
965	91	c	2	أَتٗكَ	aṯoka	atoka	aṯoka				
966	91	c	3	مْوِٹُنِ	mwiţuni	mwituni	mwiţuni				
985	93	c	2	نِ	ni	ni	ni				
986	93	c	3	مِيْ	mii	mii	mii				
987	93	c	4	نَاصِرِ	nāṣiri	nasiri	nāṣiri				
968	91	d	2	نِ	ni	ni	ni				
969	91	d	3	كَلِ	kali	kali	kali				
970	91	d	4	لَنْدِيَ	lanḏiya	landiya	lanḏiya				
972	92	a	2	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
1003	95	a	2	تِنِ	ṯini	tini	ṯini				
974	92	b	2	نَاصِرِ	nāṣiri	nasiri	nāṣiri				
989	93	d	2	سِنْڠٖلِكِمْبِيَ	singelikimbiya	singelikimbiya	singelikimbiya				
976	92	c	2	جٖؤُرِ	jeuri	jeuri	jeuri				
978	92	d	2	نِكِكْوَنْڠَلِيَ	nikikwangaliya	nikikwangaliya	nikikwangaliya				
980	93	a	2	مَمَ	mama	mama	mama				
981	93	a	3	أَسِكِرِ	asikiri	asikiri	asikiri				
1012	96	a	3	أَجِبُ	ajibu	ajibu	ajibu				
991	94	a	2	نِ	ni	ni	ni				
992	94	a	3	نْدُڠُ	nḏugu	ndugu	nḏugu				
993	94	a	4	يَكٗ	yako	yako	yako				
1005	95	b	2	هَنٖنِ	haneni	haneni	haneni				
995	94	b	2	مْٹٗٹٗ	mţoţo	mtoto	mţoţo				
996	94	b	3	وَكٗ	wako	wako	wako				
1023	97	a	2	زَكٗ	zako	zako	zako				
998	94	c	2	نِ	ni	ni	ni				
999	94	c	3	عَوْنِ	'awni	'auni	'awni				
1000	94	c	4	هَكٗ	hako	hako	hako				
1007	95	c	2	مْوٖنْدَنِ	mwenḏani	mwendani	mwenḏani				
1024	97	a	3	هَبَرِ	habari	habari	habari				
1009	95	d	2	نِمٖزٗكْوَمْبِيَ	nimezokwambiya	nimezokwambiya	nimezokwambiya				
1020	96	d	2	نَيُوَ	nayuwa	nayuwa	nayuwa				
1014	96	b	2	هُتُأَدَبُ	huṯuaḏabu	hutuadabu	huṯuaḏabu				
1021	96	d	3	طَبِيَ	ṭabiya	tabiya	ṭabiya				
1016	96	c	2	وٖوٖ	wewe	wewe	wewe				
1017	96	c	3	نِ	ni	ni	ni				
1018	96	c	4	هَرَبُ	harabu	harabu	harabu				
1026	97	b	2	نِپَ	nipa	nipa	nipa				
1027	97	b	3	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
1030	97	c	3	هَرِ	hari	hari	hari				
1032	97	d	2	زِمٖكُپٗتٖيَ	zimekupoṯeya	zimekupoteya	zimekupoṯeya				
1029	97	c	2	أُسِمٖمٖ	usimeme	usimeme	usimeme				
1034	98	a	2	أَكَبَئِنِ	akabaini	akabaini	akabaini				
1036	98	b	2	هَبَرِ	habari	habari	habari				
1037	98	b	3	ڠَنِ	gani	gani	gani				
1039	98	c	2	لُغه	luḡh	lughh	luḡh				
951	90	b	1	تَكْوَمْبِيَ	ṯakwambiya	takwambiya	ṯakwambiya				I'll tell you [the reason]:
1040	98	c	3	ڠَنِ	gani	gani	gani				
1088	103	b	2	مْوِٹُنِ	mwiţuni	mwituni	mwiţuni				
1041	98	d	1	كْوَكٗ	kwako	kwako	kwako				
1066	101	a	1	كِكْوَمْبِيَ	kikwambiya	kikwambiya	kikwambiya				"If I tell you he is in the town,
1043	98	d	3	نَ	na	na	na				
1044	98	d	4	پِيَ	piya	piya	piya				
1071	101	c	2	وَ	wa	wa	wa				
1072	101	c	3	فٖنٖ	fene	fene	fene				
1068	101	b	1	أُتَڠٖؤُزَ	uṯageuza	utageuza	uṯageuza				you will change your words --
1046	99	a	2	كِعَرَبُ	ki'arabu	ki'arabu	ki'arabu				
1070	101	c	1	أُتَنَمْبِيَ	uṯanambiya	utanambiya	uṯanambiya				you will tell me [I've seen someone who] looks like him,
1048	99	b	2	أُتَنِجِبُ	uṯanijibu	utanijibu	uṯanijibu				
1073	101	d	1	خٖيْرِ	khēri	heri	khēri				and that it's best to keep quiet about it."
1050	99	c	2	نَؤٗنَ	naona	naona	naona				
1051	99	c	3	عَجَبُ	'ajabu	'ajabu	'ajabu				
1074	101	d	2	كُئِنْيَمَزِيَ	kuinyamaziya	kuinyamaziya	kuinyamaziya				
1075	102	a	1	وٖوٖ	wewe	wewe	wewe				[His mother said:] "You have not yet been to Persia,
1053	99	d	2	مْوٖنْيٖوٖ	mwenyewe	mwenyewe	mwenyewe				
1054	99	d	3	كُكْوَمْبِيَ	kukwambiya	kukwambiya	kukwambiya				
1078	102	b	1	وَلَ	wala	wala	wala				nor do you know Mecca --
1056	100	a	2	أَلِكٗ	aliko	aliko	aliko				
1110	105	b	2	زَكٖ	zake	zake	zake				
1102	104	d	1	كَمَ	kama	kama	kama				than my own, look."
1059	100	b	3	هَكٗ	hako	hako	hako				
1076	102	a	2	هُيَوَ	huyawa	huyawa	huyawa				
1077	102	a	3	فَرِسِ	farisi	farisi	farisi				
1061	100	c	2	نِنَ	nina	nina	nina				
1062	100	c	3	مِمْبَ	mimba	mimba	mimba				
1063	100	c	4	يَكٗ	yako	yako	yako				
1065	100	d	2	دُُنِيَ	ḏuuniya	duuniya	ḏuuniya				
1090	103	c	2	زَكٖ	zake	zake	zake				
1067	101	a	2	يُمُئِنِ	yumuini	yumuini	yumuini				
1079	102	b	2	مَكَه	makah	makah	makah				
1069	101	b	2	مَنْڠِنٖ	mangine	mangine	mangine				
1080	102	b	3	هُكُئِسِ	hukuisi	hukuisi	hukuisi				
1091	103	c	3	مُعَيَنِ	mu'ayani	mu'ayani	mu'ayani				
1082	102	c	2	مَجْلِسِ	majlisi	majlisi	majlisi				
1100	104	c	2	چَكٖ	chake	chake	chake				
1084	102	d	2	عَلِيَ	'aliya	'aliya	'aliya				
1101	104	c	3	هَكِزِدِ	hakiziḏi	hakizidi	hakiziḏi				
1086	103	a	2	كَبَئِنِ	kabaini	kabaini	kabaini				
1093	103	d	2	نَكْوَمْبِيَ	nakwambiya	nakwambiya	nakwambiya				
1095	104	a	2	نِرَدِدِ	niraḏiḏi	niradidi	niraḏiḏi				
1106	105	a	2	لَ	la	la	la				
1107	105	a	3	پِلِ	pili	pili	pili				
1108	105	a	4	نِبَئِنِ	nibaini	nibaini	nibaini				
1097	104	b	2	سِيٗ	siyo	siyo	siyo				
1098	104	b	3	أُنِرُدِ	uniruḏi	unirudi	uniruḏi				
1103	104	d	2	چَنْڠُ	changu	changu	changu				
1104	104	d	3	أَنْڠَلِيَ	angaliya	angaliya	angaliya				
1111	105	b	3	زَ	za	za	za				
1112	105	b	4	كِتْوَنِ	kiṯwani	kitwani	kiṯwani				
1114	105	c	2	أُپَآنِ	upani	upani	upani				
1117	105	d	3	سِيٗ	siyo	siyo	siyo				
1120	106	a	2	يَ	ya	ya	ya				
1118	105	d	4	نَمْبِيَ	nambiya	nambiya	nambiya				
1121	106	a	3	ٹَاٹُ	ţāţu	tatu	ţāţu				
1116	105	d	2	كَمَ	kama	kama	kama				
1122	106	a	4	أُفَهَمُ	ufahamu	ufahamu	ufahamu				
1124	106	b	2	ٹُنْدُ	ţunḏu	tundu	ţunḏu				
1125	106	b	3	يَ	ya	ya	ya				
1126	106	b	4	كُزِمُ	kuzimu	kuzimu	kuzimu				
1128	106	c	2	زَكٖ	zake	zake	zake				
1042	98	d	2	إِوٖ	iwe	iwe	iwe				so that it will be new to you?"
1178	110	b	3	هِلِ	hili	hili	hili				
1129	106	c	3	زٖمٖيِمُ	zemeyimu	zemeyimu	zemeyimu				
1206	113	a	1	پَنَ	pana	pana	pana				Waiting there in the shade
1209	113	b	1	هَتَ	haṯa	hata	haṯa				until they passed,
1131	106	d	2	هِزٗ	hizo	hizo	hizo				
1132	106	d	3	نِمٖكْوَمْبِيَ	nimekwambiya	nimekwambiya	nimekwambiya				
1160	109	a	2	ٹَنْڠُ	ţangu	tangu	ţangu				
1161	109	a	3	أَوَلِ	awali	awali	awali				
1212	113	c	1	نِوَوٖنٖ	niwawene	niwawene	niwawene				I saw them approach
1134	107	a	2	زَ	za	za	za				
1135	107	a	3	عُوفُ	'ūfu	'ufu	'ūfu				
1136	107	a	4	وَ	wa	wa	wa				
1137	107	a	5	مَنٖنٗ	maneno	maneno	maneno				
1214	113	d	1	سَلَامُ	salāmu	salamu	salāmu				and greeted them.
1198	112	a	2	وَكٗ	wako	wako	wako				
1216	114	a	1	كَمْبَ	kamba	kamba	kamba				I said: "Where are you going in such a hurry?
1139	107	b	2	نِ	ni	ni	ni				
1140	107	b	3	جَڠِنَ	jagina	jagina	jagina				
1141	107	b	4	مْنٗ	mno	mno	mno				
1199	112	a	3	مْبَلِ	mbali	mbali	mbali				
1163	109	b	2	چَكَ	chaka	chaka	chaka				
1143	107	c	2	أُكِتَكَ	ukiṯaka	ukitaka	ukiṯaka				
1144	107	c	3	مْفَنٗ	mfano	mfano	mfano				
1164	109	b	3	نِ	ni	ni	ni				
1165	109	b	4	ثَقِلِ	thaqili	thaqili	thaqili				
1146	107	d	2	نِمٖكُپِجِنَ	nimekupijina	nimekupijina	nimekupijina				
1148	108	a	2	أُنَمْبِزِ	unambizi	unambizi	unambizi				
1149	108	a	3	يٖؤٗ	yeo	yeo	yeo				
1180	110	c	2	هَپَنَ	hapana	hapana	hapana				
1181	110	c	3	مَهَلِ	mahali	mahali	mahali				
1151	108	b	2	كْوٖلِ	kweli	kweli	kweli				
1152	108	b	3	نْدِيٗ	nḏiyo	ndiyo	nḏiyo				
1153	108	b	4	يَلِيٗ	yaliyo	yaliyo	yaliyo				
1167	109	c	2	مَاءِ	mai	mai	mai				
1155	108	c	2	جِنْسِ	jinsi	jinsi	jinsi				
1156	108	c	3	يَوٖءٖؤٗ	yaweeo	yaweeo	yaweeo				
1168	109	c	3	نِ	ni	ni	ni				
1169	109	c	4	غَالِ	ḡāli	ghali	ḡāli				
1158	108	d	2	كُمْفَهَمِيَ	kumfahamiya	kumfahamiya	kumfahamiya				
1171	109	d	2	نَ	na	na	na				
1172	109	d	3	نْدِيَ	nḏiya	ndiya	nḏiya				
1192	111	c	2	وَٹُ	waţu	watu	waţu				
1193	111	c	3	وٖنْڠِنٖ	wengine	wengine	wengine				
1174	110	a	2	يَنْڠُ	yangu	yangu	yangu				
1175	110	a	3	قَوْلِ	qawli	qauli	qawli				
1183	110	d	2	خٖيْرِ	khēri	heri	khēri				
1184	110	d	3	كَئِرُدِيَ	kairuḏiya	kairudiya	kairuḏiya				
1177	110	b	2	بَرَ	bara	bara	bara				
1186	111	a	2	هِوَزَ	hiwaza	hiwaza	hiwaza				
1187	111	a	3	مٗيٗنِ	moyoni	moyoni	moyoni				
1189	111	b	2	جَنِبُ	janibu	janibu	janibu				
1190	111	b	3	ڠَنِ	gani	gani	gani				
1195	111	d	2	وٖنْدٖمٖ	wenḏeme	wendeme	wenḏeme				
1196	111	d	3	نْدِيَ	nḏiya	ndiya	nḏiya				
1203	112	c	2	نِكِوَصِلِ	nikiwaṣili	nikiwasili	nikiwaṣili				
1207	113	a	2	كِڤُلِ	kivuli	kivuli	kivuli				
1201	112	b	2	نَئِمُهُلِ	naimuhuli	naimuhuli	naimuhuli				
1210	113	b	2	نَاءٗ	nao	nao	nao				
1211	113	b	3	وَكَپِٹَ	wakapiţa	wakapita	wakapiţa				
1205	112	d	2	وَنِنِمْبِيَ	waninimbiya	waninimbiya	waninimbiya				
1208	113	a	3	كِنْيٖسَ	kinyesa	kinyesa	kinyesa				
1213	113	c	2	وَكِنُسَ	wakinusa	wakinusa	wakinusa				
1215	113	d	2	كَوَپِسِيَ	kawapisiya	kawapisiya	kawapisiya				
1217	114	a	2	مْوٖنْدَپِ	mwenḏapi	mwendapi	mwenḏapi				
1218	114	a	3	مَتِتِ	maṯiṯi	matiti	maṯiṯi				
1130	106	d	1	نَ	na	na	na				and I have told you these things."
1295	121	a	1	كِسِكِيَ	kisikiya	kisikiya	kisikiya				And I heard him speak
1249	116	d	2	كَنِٹِلِيَ	kaniţiliya	kanitiliya	kaniţiliya				
1297	121	b	1	هُمْوِٹَ	humwiţa	humwita	humwiţa				and call: "Abu Bakr,
1220	114	b	2	نِ	ni	ni	ni				
1221	114	b	3	كِپُنْڠُ	kipungu	kipungu	kipungu				
1222	114	b	4	كَٹِ	kaţi	kati	kaţi				
1267	118	c	2	مَتَمْكٗ	maṯamko	matamko	maṯamko				
1300	121	c	1	نْدٗوْ	nḏoo	ndoo	nḏoo				come here, and you Zubeir!"
1224	114	c	2	نْدٗنِ	nḏoni	ndoni	nḏoni				
1225	114	c	3	مُكٖيْتِ	mukēṯi	muketi	mukēṯi				
1304	121	d	1	وٗتٖ	woṯe	wote	woṯe				And both of them came over.
1307	122	a	1	وَكَيَ	wakaya	wakaya	wakaya				They came over and stood,
1227	114	d	2	كُپِنْدُكِيَ	kupinḏukiya	kupindukiya	kupinḏukiya				
